ID,eventName,signYear,endYearEstimated,signWithCountry,type,category
145,defense cooperation agreement,2010,2010,Lithuania,general,DCA
187,defense cooperation agreement,1992,2010,Belarus,general,DIC
15,defense cooperation agreement,1992,2010,Ukraine,general,DIC
187,defense cooperation agreement,1992,2010,Belarus,sector,TREX
15,defense cooperation agreement,1992,2010,Ukraine,sector,TREX
187,defense cooperation agreement,1992,2010,Belarus,general,DCA
15,defense cooperation agreement,1992,2010,Ukraine,general,DCA
187,defense cooperation agreement,1994,2010,Belarus,sector,PROCUREMENT
15,defense cooperation agreement,1994,2010,Ukraine,sector,PROCUREMENT
187,defense cooperation agreement,2000,2006,Belarus,general,DIC
15,defense cooperation agreement,2000,2006,Ukraine,general,DIC
187,defense cooperation agreement,2001,2010,Belarus,general,DIC
15,defense cooperation agreement,2001,2010,Ukraine,general,DIC
187,defense cooperation agreement,2005,2010,Belarus,sector,RESEARCH
15,defense cooperation agreement,2005,2010,Ukraine,sector,RESEARCH
187,defense cooperation agreement,2006,2010,Belarus,sector,RESEARCH
15,defense cooperation agreement,2006,2010,Ukraine,sector,RESEARCH
187,defense cooperation agreement,2002,2010,Armenia,general,DCA
7,defense cooperation agreement,2002,2010,Ukraine,general,DCA
187,defense cooperation agreement,1995,2010,Georgia,general,DCA
64,defense cooperation agreement,1995,2010,Ukraine,general,DCA
187,defense cooperation agreement,1996,2010,Georgia,sector,TREX
64,defense cooperation agreement,1996,2010,Ukraine,sector,TREX
187,defense cooperation agreement,1996,2010,Georgia,sector,PROCUREMENT
64,defense cooperation agreement,1996,2010,Ukraine,sector,PROCUREMENT
187,defense cooperation agreement,1997,2003,Georgia,sector,COMMISSION
64,defense cooperation agreement,1997,2003,Ukraine,sector,COMMISSION
187,defense cooperation agreement,2005,2010,Georgia,sector,PROCUREMENT
64,defense cooperation agreement,2005,2010,Ukraine,sector,PROCUREMENT
187,defense cooperation agreement,1997,2010,Azerbaijan,general,DCA
10,defense cooperation agreement,1997,2010,Ukraine,general,DCA
187,defense cooperation agreement,1997,2010,Azerbaijan,sector,PROCUREMENT
10,defense cooperation agreement,1997,2010,Ukraine,sector,PROCUREMENT
187,defense cooperation agreement,1997,2010,Azerbaijan,sector,TREX
10,defense cooperation agreement,1997,2010,Ukraine,sector,TREX
187,defense cooperation agreement,2000,2006,Azerbaijan,general,DCA
10,defense cooperation agreement,2000,2006,Ukraine,general,DCA
187,defense cooperation agreement,2004,2010,Azerbaijan,general,DIC
10,defense cooperation agreement,2004,2010,Ukraine,general,DIC
187,defense cooperation agreement,2008,2010,Azerbaijan,sector,PROCUREMENT
10,defense cooperation agreement,2008,2010,Ukraine,sector,PROCUREMENT
187,defense cooperation agreement,2001,2007,Finland,general,DCA
60,defense cooperation agreement,2001,2007,Ukraine,general,DCA
187,defense cooperation agreement,2001,2010,Sweden,general,DCA
171,defense cooperation agreement,2001,2010,Ukraine,general,DCA
187,defense cooperation agreement,1999,2005,Norway,general,DCA
132,defense cooperation agreement,1999,2005,Ukraine,general,DCA
187,defense cooperation agreement,1996,2002,Denmark,general,DCA
47,defense cooperation agreement,1996,2002,Ukraine,general,DCA
187,defense cooperation agreement,2006,2010,Denmark,general,DCA
47,defense cooperation agreement,2006,2010,Ukraine,general,DCA
187,defense cooperation agreement,2004,2010,Equatorial Guinea,sector,PROCUREMENT
55,defense cooperation agreement,2004,2010,Ukraine,sector,PROCUREMENT
187,defense cooperation agreement,2005,2010,Equatorial Guinea,general,DCA
55,defense cooperation agreement,2005,2010,Ukraine,general,DCA
187,defense cooperation agreement,2002,2010,Gambia,general,DCA
63,defense cooperation agreement,2002,2010,Ukraine,general,DCA
187,defense cooperation agreement,2009,2010,Guinea,sector,PROCUREMENT
70,defense cooperation agreement,2009,2010,Ukraine,sector,PROCUREMENT
187,defense cooperation agreement,1995,2010,Uganda,general,DCA
186,defense cooperation agreement,1995,2010,Ukraine,general,DCA
187,defense cooperation agreement,1995,2010,South Africa,general,DIC
164,defense cooperation agreement,1995,2010,Ukraine,general,DIC
187,defense cooperation agreement,1995,2010,South Africa,general,DCA
164,defense cooperation agreement,1995,2010,Ukraine,general,DCA
187,defense cooperation agreement,2008,2010,Algeria,sector,PROCUREMENT
2,defense cooperation agreement,2008,2010,Ukraine,sector,PROCUREMENT
187,defense cooperation agreement,2009,2010,Libya,sector,PROCUREMENT
100,defense cooperation agreement,2009,2010,Ukraine,sector,PROCUREMENT
187,defense cooperation agreement,1994,2010,Turkey,general,DCA
183,defense cooperation agreement,1994,2010,Ukraine,general,DCA
187,defense cooperation agreement,1997,2003,Turkey,sector,TREX
183,defense cooperation agreement,1997,2003,Ukraine,sector,TREX
187,defense cooperation agreement,1998,2008,Turkey,general,DIC
183,defense cooperation agreement,1998,2008,Ukraine,general,DIC
187,defense cooperation agreement,2007,2010,Turkey,general,DIC
183,defense cooperation agreement,2007,2010,Ukraine,general,DIC
187,defense cooperation agreement,2004,2010,Iraq,sector,TREX
82,defense cooperation agreement,2004,2010,Ukraine,sector,TREX
187,defense cooperation agreement,2005,2010,Iraq,sector,PROCUREMENT
82,defense cooperation agreement,2005,2010,Ukraine,sector,PROCUREMENT
187,defense cooperation agreement,1999,2005,Israel,general,DIC
84,defense cooperation agreement,1999,2005,Ukraine,general,DIC
187,defense cooperation agreement,2005,2010,Israel,general,DCA
84,defense cooperation agreement,2005,2010,Ukraine,general,DCA
187,defense cooperation agreement,1996,2010,Turkmenistan,general,DCA
184,defense cooperation agreement,1996,2010,Ukraine,general,DCA
187,defense cooperation agreement,2005,2010,Turkmenistan,general,DCA
184,defense cooperation agreement,2005,2010,Ukraine,general,DCA
187,defense cooperation agreement,2005,2010,Tajikistan,general,DCA
175,defense cooperation agreement,2005,2010,Ukraine,general,DCA
187,defense cooperation agreement,2008,2010,Tajikistan,sector,TREX
175,defense cooperation agreement,2008,2010,Ukraine,sector,TREX
187,defense cooperation agreement,1997,2007,Kyrgyzstan,general,DIC
94,defense cooperation agreement,1997,2007,Ukraine,general,DIC
187,defense cooperation agreement,1994,2010,Uzbekistan,general,DCA
192,defense cooperation agreement,1994,2010,Ukraine,general,DCA
187,defense cooperation agreement,1994,2010,Uzbekistan,sector,TREX
192,defense cooperation agreement,1994,2010,Ukraine,sector,TREX
187,defense cooperation agreement,1994,2010,Uzbekistan,general,DIC
192,defense cooperation agreement,1994,2010,Ukraine,general,DIC
187,defense cooperation agreement,1998,2010,Uzbekistan,general,DIC
192,defense cooperation agreement,1998,2010,Ukraine,general,DIC
187,defense cooperation agreement,2000,2010,Uzbekistan,sector,PROCUREMENT
192,defense cooperation agreement,2000,2010,Ukraine,sector,PROCUREMENT
187,defense cooperation agreement,1994,2006,Kazakhstan,general,DIC
89,defense cooperation agreement,1994,2006,Ukraine,general,DIC
187,defense cooperation agreement,1995,2010,Kazakhstan,sector,TREX
89,defense cooperation agreement,1995,2010,Ukraine,sector,TREX
187,defense cooperation agreement,1997,2007,Kazakhstan,general,DCA
89,defense cooperation agreement,1997,2007,Ukraine,general,DCA
187,defense cooperation agreement,2005,2010,Kazakhstan,general,DIC
89,defense cooperation agreement,2005,2010,Ukraine,general,DIC
187,defense cooperation agreement,2010,2010,Kazakhstan,general,DCA
89,defense cooperation agreement,2010,2010,Ukraine,general,DCA
187,defense cooperation agreement,1995,2005,China,general,DCA
35,defense cooperation agreement,1995,2005,Ukraine,general,DCA
187,defense cooperation agreement,1995,2005,China,general,DIC
35,defense cooperation agreement,1995,2005,Ukraine,general,DIC
187,defense cooperation agreement,2002,2008,China,general,DIC
35,defense cooperation agreement,2002,2008,Ukraine,general,DIC
187,defense cooperation agreement,2003,2010,Mongolia,general,DCA
118,defense cooperation agreement,2003,2010,Ukraine,general,DCA
187,defense cooperation agreement,2006,2010,South Korea,general,DCA
145,defense cooperation agreement,2006,2010,Ukraine,general,DCA
187,defense cooperation agreement,2006,2010,South Korea,general,DIC
145,defense cooperation agreement,2006,2010,Ukraine,general,DIC
187,defense cooperation agreement,1992,1998,India,sector,PROCUREMENT
79,defense cooperation agreement,1992,1998,Ukraine,sector,PROCUREMENT
187,defense cooperation agreement,2009,2010,India,general,DCA
79,defense cooperation agreement,2009,2010,Ukraine,general,DCA
187,defense cooperation agreement,2006,2010,Pakistan,general,DIC
134,defense cooperation agreement,2006,2010,Ukraine,general,DIC
187,defense cooperation agreement,2010,2010,Sri Lanka,sector,PROCUREMENT
167,defense cooperation agreement,2010,2010,Ukraine,sector,PROCUREMENT
187,defense cooperation agreement,2007,2010,Malaysia,general,DCA
107,defense cooperation agreement,2007,2010,Ukraine,general,DCA
187,defense cooperation agreement,1996,2010,Indonesia,general,DIC
80,defense cooperation agreement,1996,2010,Ukraine,general,DIC
15,defense cooperation agreement,1999,2010,Armenia,general,DCA
7,defense cooperation agreement,1999,2010,Belarus,general,DCA
15,defense cooperation agreement,2001,2007,Armenia,general,DIC
7,defense cooperation agreement,2001,2007,Belarus,general,DIC
15,defense cooperation agreement,2002,2010,Armenia,sector,PROCUREMENT
7,defense cooperation agreement,2002,2010,Belarus,sector,PROCUREMENT
15,defense cooperation agreement,2004,2010,Azerbaijan,general,DIC
10,defense cooperation agreement,2004,2010,Belarus,general,DIC
15,defense cooperation agreement,2004,2010,Azerbaijan,general,DCA
10,defense cooperation agreement,2004,2010,Belarus,general,DCA
15,defense cooperation agreement,2010,2010,Nigeria,general,DIC
130,defense cooperation agreement,2010,2010,Belarus,general,DIC
15,defense cooperation agreement,2006,2010,South Africa,general,DIC
164,defense cooperation agreement,2006,2010,Belarus,general,DIC
15,defense cooperation agreement,2006,2010,Sudan,sector,TREX
168,defense cooperation agreement,2006,2010,Belarus,sector,TREX
15,defense cooperation agreement,1995,2001,Iran,sector,PROCUREMENT
81,defense cooperation agreement,1995,2001,Belarus,sector,PROCUREMENT
15,defense cooperation agreement,1998,2004,Iran,sector,PROCUREMENT
81,defense cooperation agreement,1998,2004,Belarus,sector,PROCUREMENT
15,defense cooperation agreement,2007,2010,Iran,general,DCA
81,defense cooperation agreement,2007,2010,Belarus,general,DCA
15,defense cooperation agreement,1997,2010,Turkey,general,DCA
183,defense cooperation agreement,1997,2010,Belarus,general,DCA
15,defense cooperation agreement,1998,2004,Turkey,general,DIC
183,defense cooperation agreement,1998,2004,Belarus,general,DIC
15,defense cooperation agreement,2010,2010,Turkey,general,DIC
183,defense cooperation agreement,2010,2010,Belarus,general,DIC
15,defense cooperation agreement,1998,2010,Syria,general,DIC
173,defense cooperation agreement,1998,2010,Belarus,general,DIC
15,defense cooperation agreement,2010,2010,Syria,general,DCA
173,defense cooperation agreement,2010,2010,Belarus,general,DCA
15,defense cooperation agreement,2004,2010,Lebanon,general,DIC
97,defense cooperation agreement,2004,2010,Belarus,general,DIC
15,defense cooperation agreement,2008,2010,Jordan,general,DIC
88,defense cooperation agreement,2008,2010,Belarus,general,DIC
15,defense cooperation agreement,2008,2010,Qatar,general,DCA
144,defense cooperation agreement,2008,2010,Belarus,general,DCA
15,defense cooperation agreement,2007,2010,United Arab Emirates,general,DIC
188,defense cooperation agreement,2007,2010,Belarus,general,DIC
15,defense cooperation agreement,2010,2010,Turkmenistan,general,DCA
184,defense cooperation agreement,2010,2010,Belarus,general,DCA
15,defense cooperation agreement,1998,2010,Tajikistan,general,DCA
175,defense cooperation agreement,1998,2010,Belarus,general,DCA
15,defense cooperation agreement,1998,2010,Tajikistan,general,DIC
175,defense cooperation agreement,1998,2010,Belarus,general,DIC
15,defense cooperation agreement,2000,2010,Kyrgyzstan,general,DCA
94,defense cooperation agreement,2000,2010,Belarus,general,DCA
15,defense cooperation agreement,1994,2010,Uzbekistan,general,DIC
192,defense cooperation agreement,1994,2010,Belarus,general,DIC
15,defense cooperation agreement,1998,2010,Kazakhstan,general,DCA
89,defense cooperation agreement,1998,2010,Belarus,general,DCA
15,defense cooperation agreement,1998,2010,Kazakhstan,general,DIC
89,defense cooperation agreement,1998,2010,Belarus,general,DIC
15,defense cooperation agreement,1996,2002,China,general,DCA
35,defense cooperation agreement,1996,2002,Belarus,general,DCA
15,defense cooperation agreement,1996,2002,China,general,DIC
35,defense cooperation agreement,1996,2002,Belarus,general,DIC
15,defense cooperation agreement,2005,2010,China,sector,TREX
35,defense cooperation agreement,2005,2010,Belarus,sector,TREX
15,defense cooperation agreement,2006,2010,China,general,DCA
35,defense cooperation agreement,2006,2010,Belarus,general,DCA
15,defense cooperation agreement,2010,2010,China,general,DCA
35,defense cooperation agreement,2010,2010,Belarus,general,DCA
15,defense cooperation agreement,1993,1999,India,general,DCA
79,defense cooperation agreement,1993,1999,Belarus,general,DCA
15,defense cooperation agreement,2009,2010,Vietnam,sector,TREX
195,defense cooperation agreement,2009,2010,Belarus,sector,TREX
7,defense cooperation agreement,2001,2007,Georgia,general,DCA
64,defense cooperation agreement,2001,2007,Armenia,general,DCA
7,defense cooperation agreement,2002,2008,Iran,general,DCA
81,defense cooperation agreement,2002,2008,Armenia,general,DCA
7,defense cooperation agreement,2007,2010,Iran,general,DCA
81,defense cooperation agreement,2007,2010,Armenia,general,DCA
7,defense cooperation agreement,2001,2007,Syria,general,DCA
173,defense cooperation agreement,2001,2007,Armenia,general,DCA
7,defense cooperation agreement,2001,2010,Lebanon,general,DIC
97,defense cooperation agreement,2001,2010,Armenia,general,DIC
7,defense cooperation agreement,2002,2008,Kyrgyzstan,general,DIC
94,defense cooperation agreement,2002,2008,Armenia,general,DIC
7,defense cooperation agreement,1997,2003,China,general,DIC
35,defense cooperation agreement,1997,2003,Armenia,general,DIC
7,defense cooperation agreement,2003,2009,India,general,DCA
79,defense cooperation agreement,2003,2009,Armenia,general,DCA
64,defense cooperation agreement,2002,2008,Azerbaijan,general,DCA
10,defense cooperation agreement,2002,2008,Georgia,general,DCA
64,defense cooperation agreement,1996,2010,Turkey,general,DIC
183,defense cooperation agreement,1996,2010,Georgia,general,DIC
64,defense cooperation agreement,1997,2010,Turkey,sector,TREX
183,defense cooperation agreement,1997,2010,Georgia,sector,TREX
64,defense cooperation agreement,1998,2004,Turkey,general,DCA
183,defense cooperation agreement,1998,2004,Georgia,general,DCA
64,defense cooperation agreement,2001,2007,Turkey,general,DIC
183,defense cooperation agreement,2001,2007,Georgia,general,DIC
64,defense cooperation agreement,2002,2008,Turkey,sector,TREX
183,defense cooperation agreement,2002,2008,Georgia,sector,TREX
64,defense cooperation agreement,1999,2005,Israel,general,DCA
84,defense cooperation agreement,1999,2005,Georgia,general,DCA
64,defense cooperation agreement,1995,2001,Uzbekistan,general,DCA
192,defense cooperation agreement,1995,2001,Georgia,general,DCA
64,defense cooperation agreement,1996,2002,Uzbekistan,general,DCA
192,defense cooperation agreement,1996,2002,Georgia,general,DCA
64,defense cooperation agreement,1996,2002,Uzbekistan,general,DIC
192,defense cooperation agreement,1996,2002,Georgia,general,DIC
64,defense cooperation agreement,1997,2010,Kazakhstan,general,DCA
89,defense cooperation agreement,1997,2010,Georgia,general,DCA
64,defense cooperation agreement,1997,2010,Kazakhstan,general,DIC
89,defense cooperation agreement,1997,2010,Georgia,general,DIC
10,defense cooperation agreement,2005,2010,Iran,general,DCA
81,defense cooperation agreement,2005,2010,Azerbaijan,general,DCA
10,defense cooperation agreement,2000,2006,Turkey,general,DIC
183,defense cooperation agreement,2000,2006,Azerbaijan,general,DIC
10,defense cooperation agreement,2010,2010,Turkey,sector,RESEARCH
183,defense cooperation agreement,2010,2010,Azerbaijan,sector,RESEARCH
10,defense cooperation agreement,2007,2010,Jordan,sector,COMMISSION
88,defense cooperation agreement,2007,2010,Azerbaijan,sector,COMMISSION
10,defense cooperation agreement,2008,2010,Bahrain,general,DCA
12,defense cooperation agreement,2008,2010,Azerbaijan,general,DCA
10,defense cooperation agreement,2006,2010,Tajikistan,general,DCA
175,defense cooperation agreement,2006,2010,Azerbaijan,general,DCA
10,defense cooperation agreement,2010,2010,Tajikistan,sector,TREX
175,defense cooperation agreement,2010,2010,Azerbaijan,sector,TREX
10,defense cooperation agreement,2004,2010,Kyrgyzstan,general,DCA
94,defense cooperation agreement,2004,2010,Azerbaijan,general,DCA
10,defense cooperation agreement,2005,2010,Kyrgyzstan,sector,TREX
94,defense cooperation agreement,2005,2010,Azerbaijan,sector,TREX
10,defense cooperation agreement,2009,2010,Uzbekistan,general,DIC
192,defense cooperation agreement,2009,2010,Azerbaijan,general,DIC
10,defense cooperation agreement,2004,2010,Kazakhstan,general,DCA
89,defense cooperation agreement,2004,2010,Azerbaijan,general,DCA
10,defense cooperation agreement,2007,2010,Kazakhstan,general,DIC
89,defense cooperation agreement,2007,2010,Azerbaijan,general,DIC
10,defense cooperation agreement,2009,2010,Kazakhstan,sector,TREX
89,defense cooperation agreement,2009,2010,Azerbaijan,sector,TREX
10,defense cooperation agreement,2000,2006,China,general,DCA
35,defense cooperation agreement,2000,2006,Azerbaijan,general,DCA
10,defense cooperation agreement,2002,2010,Pakistan,general,DCA
134,defense cooperation agreement,2002,2010,Azerbaijan,general,DCA
10,defense cooperation agreement,2005,2010,Pakistan,sector,PROCUREMENT
134,defense cooperation agreement,2005,2010,Azerbaijan,sector,PROCUREMENT
10,defense cooperation agreement,2007,2010,Pakistan,general,DIC
134,defense cooperation agreement,2007,2010,Azerbaijan,general,DIC
60,defense cooperation agreement,1995,2001,Sweden,general,DIC
171,defense cooperation agreement,1995,2001,Finland,general,DIC
60,defense cooperation agreement,2007,2010,United Arab Emirates,general,DIC
188,defense cooperation agreement,2007,2010,Finland,general,DIC
171,defense cooperation agreement,1983,1990,Norway,sector,PROCUREMENT
132,defense cooperation agreement,1983,1990,Sweden,sector,PROCUREMENT
171,defense cooperation agreement,2000,2010,South Africa,general,DCA
164,defense cooperation agreement,2000,2010,Sweden,general,DCA
171,defense cooperation agreement,2005,2010,Saudi Arabia,general,DCA
154,defense cooperation agreement,2005,2010,Sweden,general,DCA
171,defense cooperation agreement,2009,2010,South Korea,general,DCA
145,defense cooperation agreement,2009,2010,Sweden,general,DCA
171,defense cooperation agreement,2009,2010,India,general,DCA
79,defense cooperation agreement,2009,2010,Sweden,general,DCA
171,defense cooperation agreement,1998,2010,Thailand,sector,PROCUREMENT
177,defense cooperation agreement,1998,2010,Sweden,sector,PROCUREMENT
171,defense cooperation agreement,1994,2010,Malaysia,general,DIC
107,defense cooperation agreement,1994,2010,Sweden,general,DIC
171,defense cooperation agreement,1994,2010,Australia,general,DIC
8,defense cooperation agreement,1994,2010,Sweden,general,DIC
171,defense cooperation agreement,2005,2010,Australia,general,DIC
8,defense cooperation agreement,2005,2010,Sweden,general,DIC
132,defense cooperation agreement,2007,2010,Iceland,general,DCA
78,defense cooperation agreement,2007,2010,Norway,general,DCA
132,defense cooperation agreement,1993,2010,Turkey,general,DIC
183,defense cooperation agreement,1993,2010,Norway,general,DIC
132,defense cooperation agreement,2008,2010,South Korea,sector,PROCUREMENT
145,defense cooperation agreement,2008,2010,Norway,sector,PROCUREMENT
132,defense cooperation agreement,1990,1996,Australia,general,DIC
8,defense cooperation agreement,1990,1996,Norway,general,DIC
31,defense cooperation agreement,2003,2009,Angola,general,DCA
4,defense cooperation agreement,2003,2009,Cape Verde,general,DCA
71,defense cooperation agreement,2010,2010,Angola,general,DCA
4,defense cooperation agreement,2010,2010,Guinea-Bissau,general,DCA
71,defense cooperation agreement,2007,2010,South Africa,general,DCA
164,defense cooperation agreement,2007,2010,Guinea-Bissau,general,DCA
55,defense cooperation agreement,2004,2010,South Africa,sector,COMMISSION
164,defense cooperation agreement,2004,2010,Equatorial Guinea,sector,COMMISSION
63,defense cooperation agreement,1990,1996,Turkey,sector,TREX
183,defense cooperation agreement,1990,1996,Gambia,sector,TREX
63,defense cooperation agreement,1999,2010,Turkey,general,DCA
183,defense cooperation agreement,1999,2010,Gambia,general,DCA
63,defense cooperation agreement,2009,2010,Turkey,general,DCA
183,defense cooperation agreement,2009,2010,Gambia,general,DCA
63,defense cooperation agreement,1998,2004,Pakistan,sector,TREX
134,defense cooperation agreement,1998,2004,Gambia,sector,TREX
109,defense cooperation agreement,2005,2010,South Africa,general,DCA
164,defense cooperation agreement,2005,2010,Mali,general,DCA
109,defense cooperation agreement,2000,2010,Turkey,sector,TREX
183,defense cooperation agreement,2000,2010,Mali,sector,TREX
109,defense cooperation agreement,2000,2010,Turkey,general,DCA
183,defense cooperation agreement,2000,2010,Mali,general,DCA
155,defense cooperation agreement,2008,2010,South Africa,general,DCA
164,defense cooperation agreement,2008,2010,Senegal,general,DCA
155,defense cooperation agreement,1998,2010,Turkey,general,DCA
183,defense cooperation agreement,1998,2010,Senegal,general,DCA
155,defense cooperation agreement,1998,2004,Turkey,sector,TREX
183,defense cooperation agreement,1998,2004,Senegal,sector,TREX
18,defense cooperation agreement,2010,2010,Gabon,sector,TREX
62,defense cooperation agreement,2010,2010,Benin,sector,TREX
18,defense cooperation agreement,2008,2010,South Africa,general,DCA
164,defense cooperation agreement,2008,2010,Benin,general,DCA
112,defense cooperation agreement,2002,2010,Turkey,sector,TREX
183,defense cooperation agreement,2002,2010,Mauritania,sector,TREX
26,defense cooperation agreement,2001,2010,Turkey,general,DCA
183,defense cooperation agreement,2001,2010,Burkina Faso,general,DCA
26,defense cooperation agreement,2001,2010,Turkey,sector,TREX
183,defense cooperation agreement,2001,2010,Burkina Faso,sector,TREX
99,defense cooperation agreement,2007,2010,Nigeria,sector,TREX
130,defense cooperation agreement,2007,2010,Liberia,sector,TREX
99,defense cooperation agreement,2008,2010,Rwanda,general,DCA
148,defense cooperation agreement,2008,2010,Liberia,general,DCA
66,defense cooperation agreement,2004,2010,Nigeria,sector,TREX
130,defense cooperation agreement,2004,2010,Ghana,sector,TREX
66,defense cooperation agreement,2000,2010,South Africa,sector,TREX
164,defense cooperation agreement,2000,2010,Ghana,sector,TREX
179,defense cooperation agreement,1997,2010,South Africa,general,DCA
164,defense cooperation agreement,1997,2010,Togo,general,DCA
29,defense cooperation agreement,2006,2010,Central African Republic,sector,COMMISSION
32,defense cooperation agreement,2006,2010,Cameroon,sector,COMMISSION
130,defense cooperation agreement,2001,2010,South Africa,general,DCA
164,defense cooperation agreement,2001,2010,Nigeria,general,DCA
130,defense cooperation agreement,2006,2010,Jordan,general,DCA
88,defense cooperation agreement,2006,2010,Nigeria,general,DCA
130,defense cooperation agreement,2007,2010,India,general,DCA
79,defense cooperation agreement,2007,2010,Nigeria,general,DCA
130,defense cooperation agreement,2010,2010,Pakistan,general,DCA
134,defense cooperation agreement,2010,2010,Nigeria,general,DCA
130,defense cooperation agreement,2010,2010,Pakistan,general,DIC
134,defense cooperation agreement,2010,2010,Nigeria,general,DIC
62,defense cooperation agreement,2006,2010,South Africa,general,DCA
164,defense cooperation agreement,2006,2010,Gabon,general,DCA
32,defense cooperation agreement,2007,2010,South Africa,general,DCA
164,defense cooperation agreement,2007,2010,Central African Republic,general,DCA
33,defense cooperation agreement,1980,1986,Libya,general,DCA
100,defense cooperation agreement,1980,1986,Chad,general,DCA
33,defense cooperation agreement,2009,2010,Egypt,general,DCA
53,defense cooperation agreement,2009,2010,Chad,general,DCA
38,defense cooperation agreement,2008,2010,South Africa,general,DCA
164,defense cooperation agreement,2008,2010,Congo (Rep of the),general,DCA
38,defense cooperation agreement,2005,2010,Turkey,general,DCA
183,defense cooperation agreement,2005,2010,Congo (Rep of the),general,DCA
38,defense cooperation agreement,2000,2006,China,sector,TREX
35,defense cooperation agreement,2000,2006,Congo (Rep of the),sector,TREX
39,defense cooperation agreement,2000,2006,Zimbabwe,general,DCA
198,defense cooperation agreement,2000,2006,Congo (Dem Rep of the),general,DCA
39,defense cooperation agreement,2004,2010,South Africa,general,DCA
164,defense cooperation agreement,2004,2010,Congo (Dem Rep of the),general,DCA
39,defense cooperation agreement,1983,1989,Israel,sector,PROCUREMENT
84,defense cooperation agreement,1983,1989,Congo (Dem Rep of the),sector,PROCUREMENT
186,defense cooperation agreement,2005,2010,Angola,sector,TREX
4,defense cooperation agreement,2005,2010,Uganda,sector,TREX
186,defense cooperation agreement,1988,1994,Egypt,sector,TREX
53,defense cooperation agreement,1988,1994,Uganda,sector,TREX
90,defense cooperation agreement,2000,2006,Rwanda,sector,TREX
148,defense cooperation agreement,2000,2006,Kenya,sector,TREX
176,defense cooperation agreement,2008,2010,Burundi,sector,TREX
27,defense cooperation agreement,2008,2010,Tanzania,sector,TREX
148,defense cooperation agreement,2010,2010,Ethiopia,general,DCA
58,defense cooperation agreement,2010,2010,Rwanda,general,DCA
148,defense cooperation agreement,1998,2004,Zimbabwe,sector,TREX
198,defense cooperation agreement,1998,2004,Rwanda,sector,TREX
148,defense cooperation agreement,2004,2010,South Africa,general,DCA
164,defense cooperation agreement,2004,2010,Rwanda,general,DCA
163,defense cooperation agreement,1985,1991,South Africa,general,DCA
164,defense cooperation agreement,1985,1991,Somalia,general,DCA
163,defense cooperation agreement,2010,2010,Turkey,general,DCA
183,defense cooperation agreement,2010,2010,Somalia,general,DCA
58,defense cooperation agreement,2009,2010,South Africa,general,DCA
164,defense cooperation agreement,2009,2010,Ethiopia,general,DCA
58,defense cooperation agreement,2006,2010,Turkey,general,DCA
183,defense cooperation agreement,2006,2010,Ethiopia,general,DCA
58,defense cooperation agreement,2010,2010,Turkey,general,DIC
183,defense cooperation agreement,2010,2010,Ethiopia,general,DIC
58,defense cooperation agreement,2010,2010,Turkey,general,DCA
183,defense cooperation agreement,2010,2010,Ethiopia,general,DCA
58,defense cooperation agreement,1989,1995,Israel,sector,PROCUREMENT
84,defense cooperation agreement,1989,1995,Ethiopia,sector,PROCUREMENT
4,defense cooperation agreement,2010,2010,Mozambique,general,DCA
121,defense cooperation agreement,2010,2010,Angola,general,DCA
4,defense cooperation agreement,2006,2010,Zimbabwe,general,DCA
198,defense cooperation agreement,2006,2010,Angola,general,DCA
4,defense cooperation agreement,2005,2010,South Africa,general,DCA
164,defense cooperation agreement,2005,2010,Angola,general,DCA
121,defense cooperation agreement,1982,1988,Mozambique,sector,TREX
121,defense cooperation agreement,1982,1988,Mozambique,sector,TREX
121,defense cooperation agreement,1988,1994,Zimbabwe,general,DCA
198,defense cooperation agreement,1988,1994,Mozambique,general,DCA
121,defense cooperation agreement,2000,2006,South Africa,general,DCA
164,defense cooperation agreement,2000,2006,Mozambique,general,DCA
121,defense cooperation agreement,2007,2010,South Africa,sector,COMMISSION
164,defense cooperation agreement,2007,2010,Mozambique,sector,COMMISSION
121,defense cooperation agreement,2002,2008,Libya,sector,TREX
100,defense cooperation agreement,2002,2008,Mozambique,sector,TREX
121,defense cooperation agreement,1996,2002,Iran,general,DCA
81,defense cooperation agreement,1996,2002,Mozambique,general,DCA
121,defense cooperation agreement,2006,2010,India,sector,TREX
79,defense cooperation agreement,2006,2010,Mozambique,sector,TREX
197,defense cooperation agreement,2002,2010,South Africa,general,DCA
164,defense cooperation agreement,2002,2010,Zambia,general,DCA
198,defense cooperation agreement,1996,2002,South Africa,general,DCA
164,defense cooperation agreement,1996,2002,Zimbabwe,general,DCA
198,defense cooperation agreement,2005,2010,South Africa,sector,COMMISSION
164,defense cooperation agreement,2005,2010,Zimbabwe,sector,COMMISSION
198,defense cooperation agreement,1993,1999,Egypt,general,DCA
53,defense cooperation agreement,1993,1999,Zimbabwe,general,DCA
198,defense cooperation agreement,2006,2008,China,sector,TREX
35,defense cooperation agreement,2006,2008,Zimbabwe,sector,TREX
198,defense cooperation agreement,2007,2009,Pakistan,sector,TREX
134,defense cooperation agreement,2007,2009,Zimbabwe,sector,TREX
106,defense cooperation agreement,2008,2010,South Africa,general,DCA
164,defense cooperation agreement,2008,2010,Malawi,general,DCA
164,defense cooperation agreement,1997,2010,Namibia,sector,COMMISSION
123,defense cooperation agreement,1997,2010,South Africa,sector,COMMISSION
